src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
10.0.0.1,10.0.0.2,1740,0,6,2024-02-16 07:23:33,1617050,267.15314925327,4.94728054172722,2.47364027086361,2.47364027086361,4,4,216,216,54,54,54,0,54,54,54,0,54,54,54,0,0,80,80,20,0,215758.857142857,1564306,-49066,551411.664587857,48403,48210,-44532,16134.3333333333,42921.1626615848,1564306,1568605,-49032,521435.333333333,741449.572075464,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,97242,42,48642,48600,1568605,44691,553835.333333333,717551.950793034,0,0,0,0,0,0,54,54,0,4,4,216,216,Probe
10.0.0.1,10.0.0.2,1740,1,6,2024-02-16 07:23:33,1617069,267.150010296407,4.94722241289642,2.47361120644821,2.47361120644821,4,4,216,216,54,54,54,0,54,54,54,0,54,54,54,0,0,80,80,20,0,215810.428571429,1564346,-48951,551404.632375188,48467,48184,-44412,16155.6666666667,42851.4874446876,1564346,1568592,-48943,521448.666666667,741428.343495775,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,97127,10,48568.5,48558.5,1568592,44687,553821,717552.875674446,0,0,0,0,0,0,54,54,0,4,4,216,216,Probe
10.0.0.1,10.0.0.2,1740,2,6,2024-02-16 07:23:33,7897277,157.269398046947,2.91239626012865,1.39288516788761,1.51951109224103,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346704.954545455,1788602,-85252,642851.079892216,292215,65137,-85252,29221.5,44540.9561892198,7884400,1788602,12880,716763.636363636,742501.237834814,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,441797,4,109903.142857143,141920.098702885,1299074,12927,244209.3,379928.568249888,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,3,6,2024-02-16 07:23:33,7897291,157.269119246081,2.91239109714964,1.39288269863679,1.51950839851286,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346708.227272727,1788623,-85224,642295.497921176,292396,65142,-85224,29239.6,44543.2052129166,7884370,1788623,12768,716760.909090909,741543.92840153,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,415812,1,106213.142857143,133260.075066367,1299164,12788,239024.5,379153.945321224,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,4,6,2024-02-16 07:23:33,7897306,157.268820531964,2.91238556540673,1.39288005302061,1.51950551238612,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346710.818181818,1788339,-85206,642283.710597062,292442,65158,-85206,29244.2,44541.1940585342,7884360,1788339,12740,716760,741527.002422458,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,415483,2,106167.857142857,133148.958300124,1299498,12754,238988.5,379210.937939097,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,5,6,2024-02-16 07:23:33,7897320,157.268541733145,2.91238040246565,1.39287758378792,1.51950281867773,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346712.727272727,1788091,-85176,642273.747199756,292471,65175,-85176,29247.1,44535.2537310612,7884338,1788091,12695,716758,741514.128677508,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,415215,2,106132,133056.986721587,1299813,12736,238961.5,379268.104233206,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,6,6,2024-02-16 07:23:33,7897304,157.268860360447,2.91238630297124,1.39288040576885,1.51950589720239,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346715.5,1787466,-85153,642231.554143034,292507,65190,-85153,29250.7,44532.8147348672,7884324,1787466,12871,716756.727272727,741445.178361837,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,414569,2,106037.142857143,132839.458109004,1300123,12885,238893,379276.404917311,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,7,6,2024-02-16 07:23:33,7897367,157.267605772911,2.91236306986873,1.39286929428504,1.51949377558369,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346714.227272727,1787479,-85167,642223.848875986,292575,65141,-85167,29257.5,44541.7710116021,7884362,1787479,12958,716760.181818182,741426.643990896,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,414517,1,106035.142857143,132821.219221746,1299889,12980,238890.6,379213.035952405,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,8,6,2024-02-16 07:23:33,7897390,157.267147753878,2.91235458803478,1.39286523775576,1.51948935027902,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346719.272727273,1787587,-85123,641717.620503909,292611,65148,-85123,29261.1,44532.2953337238,7884327,1787587,18465,716757,740557.815268636,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,414599,3,106044,132845.782295541,1288864,18480,238895,376163.060447461,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,9,6,2024-02-16 07:23:33,7897122,157.272484836881,2.91245342290521,1.39291250660684,1.51954091629837,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346710.681818182,1787071,-85081,641692.92780053,292356,65210,-85081,29235.6,44511.2464556993,7884292,1787071,18560,716753.818181818,740512.359632759,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,414062,2,105924.285714286,132657.374149363,1289200,18574,238809.1,376205.77235004,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,10,6,2024-02-16 07:23:33,7897131,157.272305600604,2.91245010371488,1.39291091916799,1.51953918454689,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346712.818181818,1787291,-85064,641588.029026177,292376,65233,-85064,29237.6,44507.7872831261,7884283,1787291,19732,716753,740333.590203154,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,414260,2,105951.571428571,132721.857787369,1286870,19745,238826.1,375575.420473026,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,11,6,2024-02-16 07:23:33,7897143,157.272066619536,2.91244567813955,1.39290880258848,1.51953687555107,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346715.045454545,1787295,-85047,641582.951828202,292397,65250,-85047,29239.7,44504.6542421127,7884273,1787295,19760,716752.090909091,740328.011019373,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,414242,2,105954.142857143,132715.690793116,1286809,19773,238825.8,375557.051426225,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,12,6,2024-02-16 07:23:33,7898673,157.241602481835,2.91188152744138,1.39263899138501,1.51924253605637,11,12,594,648,54,54,54,0,54,54,54,0,54,54,54,0,0,220,240,20,0,346799.5,1786731,-85027,641683.468554236,292420,65278,-85027,29242,44496.1984960513,7885778,1786731,19860,716888.909090909,740450.710347108,0,0,0,0,1,0,0,0,0,0,0,1.09090909090909,54,512,0,413657,2,105870.285714286,132520.003140997,1287161,19874,238916.2,375598.063193302,0,0,0,0,0,0,54,54,0,11,12,594,648,Probe
10.0.0.1,10.0.0.2,1740,13,6,2024-02-16 07:23:33,7898792,150.402745128622,2.78523602090041,1.39261801045021,1.39261801045021,11,11,594,594,54,54,54,0,54,54,54,0,54,54,54,0,0,220,220,20,0,363323.428571429,1786694,-85003,654097.304452449,292443,65295,-85003,29244.3,44490.7934702226,7885866,1786694,35516,788586.6,742810.335283671,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,413600,2,105860.714285714,132499.703492622,1326920,35509,265464.888888889,398909.970857932,0,0,0,0,0,0,54,54,0,11,11,594,594,Probe
10.0.0.1,10.0.0.2,1740,14,6,2024-02-16 07:23:33,7898808,150.402440469499,2.78523037906479,1.3926151895324,1.3926151895324,11,11,594,594,54,54,54,0,54,54,54,0,54,54,54,0,0,220,220,20,0,363326.142857143,1786388,-84983,654084.524373409,292466,65317,-84983,29246.6,44487.0196736082,7885856,1786388,35494,788585.6,742790.843992466,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,413282,2,105814.285714286,132393.113168661,1327232,35490,265428.555555556,398968.877708834,0,0,0,0,0,0,54,54,0,11,11,594,594,Probe
10.0.0.1,10.0.0.2,1740,15,6,2024-02-16 07:23:33,7898820,150.402211975966,2.78522614770307,1.39261307385154,1.39261307385154,11,11,594,594,54,54,54,0,54,54,54,0,54,54,54,0,0,220,220,20,0,363327.904761905,1785928,-84968,654067.157207147,292486,65334,-84968,29248.6,44484.5213646275,7885849,1785928,35477,788584.9,742761.510797436,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,412822,2,105748.428571429,132239.239846205,1327695,35473,265377.666666667,399056.445099632,0,0,0,0,0,0,54,54,0,11,11,594,594,Probe
10.0.0.1,10.0.0.2,1740,16,6,2024-02-16 07:23:33,7898833,150.401964442089,2.78522156374239,1.3926107818712,1.3926107818712,11,11,594,594,54,54,54,0,54,54,54,0,54,54,54,0,0,220,220,20,0,363329.857142857,1785514,-84952,654050.820847919,292509,65349,-84952,29250.9,44481.8861840413,7885839,1785514,35459,788583.9,742734.602605863,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,412408,3,105688.714285714,132100.70282901,1328138,35455,265331.111111111,399142.061438014,0,0,0,0,0,0,54,54,0,11,11,594,594,Probe
10.0.0.1,10.0.0.2,1740,17,6,2024-02-16 07:23:33,7898846,150.401716909027,2.7852169797968,1.3926084898984,1.3926084898984,11,11,594,594,54,54,54,0,54,54,54,0,54,54,54,0,0,220,220,20,0,363330.476190476,1785262,-84932,654039.740825151,292544,65367,-84932,29254.4,44479.0954970984,7885826,1785262,35440,788582.6,742716.800137064,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,412157,2,105654.428571429,132015.460211357,1328366,35435,265304.666666667,399183.459613636,0,0,0,0,0,0,54,54,0,11,11,594,594,Probe
10.0.0.1,10.0.0.2,1740,18,6,2024-02-16 07:23:33,8932804,163.218626536528,3.02256715808384,1.45531011315148,1.56725704493236,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,333407.923076923,1785027,-82589,611492.226079079,364413,71822,-82589,30367.75,42710.3619982415,8917396,1785027,12254,685953.538461539,705771.321406436,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,411926,2,101110.375,123846.289361993,1232188,12301,223368,351766.287943107,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,19,6,2024-02-16 07:23:33,8932764,163.219357412778,3.02258069282923,1.45531662988074,1.56726406294849,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,333414.730769231,1784911,-82482,611726.971654182,364603,71973,-82482,30383.5833333333,42699.5685506273,8917296,1784911,12087,685945.846153846,706193.263492677,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,442355,2,104924.5,133422.902084874,1232505,12114,226127.454545455,352348.154854197,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,20,6,2024-02-16 07:23:33,8932793,163.218827526844,3.02257088012674,1.45531190524621,1.56725897488053,13,14,702,756,54,54,54,0,54,54,54,0,54,54,54,0,0,260,280,20,0,333415.807692308,1784608,-82460,611718.183354949,364813,72153,-82460,30401.0833333333,42710.9664810228,8917296,1784608,11888,685945.846153846,706179.630122082,0,0,0,0,1,0,0,0,0,0,0,1.07692307692308,54,512,0,442095,3,104913.75,133333.837427667,1233007,11914,226119.090909091,352434.517985051,0,0,0,0,0,0,54,54,0,13,14,702,756,Probe
10.0.0.1,10.0.0.2,1740,21,6,2024-02-16 07:23:33,8932804,157.17349222036,2.91062022630296,1.45531011315148,1.45531011315148,13,13,702,702,54,54,54,0,54,54,54,0,54,54,54,0,0,260,260,20,0,346757.88,1784257,-82426,620098.483007809,364988,72300,-82426,30415.6666666667,42717.3869252582,8917271,1784257,32937,743105.916666667,705606.445706748,0,0,0,0,1,0,0,0,0,0,0,1,54,512,0,441747,4,104885.375,133212.64020349,1233364,11782,226080.181818182,352488.825217022,0,0,0,0,0,0,54,54,0,13,13,702,702,Probe
10.0.0.1,10.0.0.2,1740,22,6,2024-02-16 07:23:33,8932819,151.128104129279,2.79866859498664,1.34336092559359,1.45530766939305,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,361191.75,1782943,-82509,628670.847846421,367267,74540,-82509,33387.9090909091,43785.4925485486,8917263,1782943,32918,743105.25,705438.730197046,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,440456,4,103736.375,133081.757931861,1235685,32914,247787.2,363150.768166281,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,23,6,2024-02-16 07:23:33,8963030,150.618708182389,2.78923533671091,1.33883296162124,1.45040237508967,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362451.916666667,1782973,-82491,630039.242313122,367369,74611,-82491,33397.1818181818,43788.8108971359,8947444,1782973,32896,745620.333333333,706518.326022326,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,440507,2,103755,133093.22951037,1235676,32892,247802.6,363150.525171643,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,24,6,2024-02-16 07:23:33,8963091,150.617683118469,2.78921635404572,1.33882384994195,1.45039250410377,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362455,1783825,-82479,630049.654823464,367482,74695,-82479,33407.4545454545,43794.8687682673,8947483,1783825,32877,745623.583333333,706536.771783259,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,441411,4,103879,133374.942061843,1235578,32873,247901.6,363196.942647154,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,25,6,2024-02-16 07:23:33,8963123,150.617145385598,2.7892063960296,1.33881907009421,1.45038732593539,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362457.333333333,1783875,-82463,630039.631115156,367535,74717,-82463,33412.2727272727,43794.6885967837,8947491,1783875,32857,745624.25,706521.668939829,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,441507,3,103881.375,133406.981537641,1235332,32853,247903.9,363145.323232848,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,26,6,2024-02-16 07:23:33,8963159,150.616540440708,2.78919519334645,1.3388136928063,1.45038150054016,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362465.666666667,1783828,-82381,629924.775372866,367820,74971,-82381,33438.1818181818,43798.70390116,8947429,1783828,32767,745619.083333333,706341.91097896,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,441484,2,103766.25,133427.822809516,1232940,32763,247812.1,362588.863941365,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,27,6,2024-02-16 07:23:33,8963194,150.615952304502,2.78918430193523,1.33880846492891,1.45037583700632,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362469.958333333,1783820,-82344,629923.903116181,367951,75074,-82344,33450.0909090909,43800.3923071982,8947426,1783820,32735,745618.833333333,706344.634573052,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,441499,2,103794.5,133422.6279272,1233061,32731,247834.9,362617.005358395,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,28,6,2024-02-16 07:23:33,8963142,150.616826108523,2.78920048349117,1.33881623207576,1.45038425141541,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362469.083333333,1783565,-82324,629857.135778088,367855,75084,-82324,33441.3636363636,43794.2852607978,8947481,1783565,32710,745623.416666667,706227.353480858,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,441267,2,103657.25,133372.139472371,1231825,32706,247725.1,362308.108249719,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,29,6,2024-02-16 07:23:33,8963174,150.616288381772,2.78919052558837,1.33881145228242,1.45037907330595,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362474.083333333,1783155,-82280,629856.454767137,367896,75102,-82280,33445.0909090909,43787.0101129102,8947468,1783155,32665,745622.333333333,706233.088793322,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,440859,3,103605.5,133239.928194404,1232228,32661,247728.8,362360.992159421,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,30,6,2024-02-16 07:23:33,8963210,150.615683443766,2.78917932303271,1.3388060750557,1.45037324797701,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362474.375,1782769,-82267,627220.418333793,367979,75161,-82267,33452.6363636364,43790.364856112,8947481,1782769,32646,745623.416666667,701818.641373071,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,440494,2,99450.375,134805.072492597,1166674,32642,244406.9,347558.453835452,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,31,6,2024-02-16 07:23:33,8963239,150.615196136129,2.7891702988172,1.33880174343226,1.45036855538495,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362505.958333333,1782257,-82246,627170.081002851,368061,75164,-82246,33460.0909090909,43777.7875649586,8947487,1782257,32952,745623.916666667,701765.024043478,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,440004,2,99441.25,134662.933254432,1166941,32942,244398.5,347519.83133722,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,32,6,2024-02-16 07:23:33,8963272,150.614641617481,2.78916002995335,1.33879681437761,1.45036321557574,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362504.708333333,1782752,-82262,627143.145982736,368145,75218,-82262,33467.7272727273,43787.4379330853,8947495,1782752,32950,745624.583333333,701718.257054479,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,440520,2,99460.75,134850.77751792,1166093,32944,244415,347378.853445917,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,33,6,2024-02-16 07:23:33,8963300,150.614171120012,2.78915131703725,1.33879263217788,1.45035868485937,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362510.416666667,1781922,-82208,626993.17303812,368249,75301,-82208,33477.1818181818,43782.8299966139,8947465,1781922,32892,745622.083333333,701472.525502301,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,439711,2,99188.75,134678.69605913,1164030,32888,244197.8,346814.377742561,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,34,6,2024-02-16 07:23:33,8963333,150.613616608911,2.78914104831317,1.33878770319032,1.45035334512285,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362514.333333333,1781923,-82179,626954.180450325,368379,75425,-82179,33489,43786.7239053533,8947462,1781923,32863,745621.833333333,701408.587601268,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,438441,2,99036.75,134270.82298451,1163858,32859,243947,346732.654670713,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,35,6,2024-02-16 07:23:33,8963367,150.613045298714,2.78913046849471,1.33878262487746,1.45034784361725,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362964.916666667,1781294,-76800,612769.587116011,368557,75593,-76800,33505.1818181818,42560.0448987677,8942085,1781294,27456,745173.75,678959.180883398,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,438075,2,108271.285714286,140467.131392481,788533,27452,218643.818181818,265988.310161391,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,36,6,2024-02-16 07:23:33,8963399,150.612507598959,2.78912051109183,1.33877784532408,1.45034266576775,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362971.291666667,1781286,-76726,612757.213284992,368693,75723,-76726,33517.5454545455,42555.3994488118,8942062,1781286,27408,745171.833333333,678951.271945299,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,438108,4,108269.285714286,140477.086027492,788682,27403,218642.545454545,265982.430164565,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,37,6,2024-02-16 07:23:33,8963400,150.612490795903,2.78912019992414,1.33877769596359,1.45034250396055,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362972.458333333,1780903,-76711,612735.570189538,368789,75842,-76711,33526.2727272727,42562.4121028934,8942076,1780903,27392,745173,678915.327293102,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,437748,2,108211.428571429,140355.591043257,787898,27388,218606.454545455,265919.723110827,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,38,6,2024-02-16 07:23:33,8963434,150.611919494247,2.78910962026384,1.33877261772664,1.4503370025372,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362975.75,1780083,-76693,612654.565118962,368916,75963,-76693,33537.8181818182,42569.2980739922,8942086,1780083,27379,745173.833333333,678781.504458398,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,436949,2,108094.428571429,140087.321248322,786975,27375,218532.090909091,265644.626246301,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,39,6,2024-02-16 07:23:33,8963794,150.605870683775,2.7889976052551,1.33871885052245,1.45027875473265,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362992.291666667,1780539,-76676,612674.862938837,369089,76126,-76676,33553.5454545455,42580.6588773559,8942423,1780539,27363,745201.916666667,678809.090152803,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,437406,2,108156.857142857,140240.26413514,787393,27359,218570.090909091,265756.491694406,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,40,6,2024-02-16 07:23:33,8963850,150.604929801369,2.78898018150683,1.33871048712328,1.45026969438355,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362995.25,1780587,-76665,612665.437715483,369195,76225,-76665,33563.1818181818,42587.5545388944,8942460,1780587,27349,745205,678796.131230627,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,437439,2,108160.142857143,140251.092266109,787629,27345,218569,265746.060615632,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,41,6,2024-02-16 07:23:33,8963884,150.604358557072,2.78896960290874,1.33870540939619,1.45026419351254,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362996.583333333,1780225,-76659,612642.851167853,369278,76298,-76659,33570.7272727273,42593.4742997753,8942475,1780225,27336,745206.25,678757.651086543,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,437142,2,108116.428571429,140151.395201105,786945,27332,218541.454545455,265670.377754897,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,42,6,2024-02-16 07:23:33,8963919,150.603770515999,2.78895871325923,1.33870018236443,1.4502585308948,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,362999.375,1779291,-76641,612577.302627718,369361,76374,-76641,33578.2727272727,42596.6573210342,8942484,1779291,27315,745207,678646.248941474,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,436241,4,107985.142857143,139848.80378714,785361,27311,218457.727272727,265434.173595944,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,43,6,2024-02-16 07:23:33,8963989,150.602594447628,2.78893693421534,1.33868972842336,1.45024720579198,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,363003.625,1779232,-76624,612568.081748661,369467,76471,-76624,33587.9090909091,42602.419114955,8942531,1779232,27298,745210.916666667,678633.594482258,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,436204,2,107977.714285714,139836.030035911,785379,27294,218453.636363636,265414.292613804,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,44,6,2024-02-16 07:23:33,8964032,150.601872014736,2.78892355582845,1.33868330679766,1.45024024903079,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,363006.041666667,1779239,-76614,612560.56648183,369554,76550,-76614,33595.8181818182,42607.6890986894,8942555,1779239,27285,745212.916666667,678623.788691921,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,436234,2,107980.142857143,139846.051643971,785523,27281,218455.454545455,265403.161906685,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
10.0.0.1,10.0.0.2,1740,45,6,2024-02-16 07:23:33,8964065,150.601317594194,2.78891328878137,1.33867837861506,1.45023491016631,12,13,648,702,54,54,54,0,54,54,54,0,54,54,54,0,0,240,260,20,0,363009,1777955,-76598,612508.748385006,369636,76622,-76598,33603.2727272727,42611.0554819903,8942565,1777955,27272,745213.75,678534.448397933,0,0,0,0,1,0,0,0,0,0,0,1.08333333333333,54,512,0,434972,2,107796.428571429,139422.945868069,782956,27268,218379.181818182,265155.403912779,0,0,0,0,0,0,54,54,0,12,13,648,702,Probe
